id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity
838,0.0309,0.644,0.748,No,0,0,0.154,-4.467,Major,01-01-2008,0.0364,161.434,0.538,2008,3.7,average
7833,0.996,0.358,0.351,No,0.00583,2,0.41,-9.236,Major,12-07-1926,0.0477,129.148,0.157,1926,2.9,very low
9549,0.803,0.482,0.211,No,1.36E-05,3,0.154,-14.518,Major,22-07-1983,0.0318,116.902,0.158,1983,3.5,high
13260,0.723,0.521,0.516,No,0,2,0.257,-7.456,Minor,23-11-2004,0.0369,136.483,0.569,2004,2.9,average
9580,0.871,0.5,0.417,No,1.71E-05,7,0.232,-11.239,Major,09-11-2009,0.0325,120.067,0.455,2009,4,high
2390,0.687,0.539,0.24,No,5.12E-05,3,0.133,-16.632,Minor,01-01-1966,0.0426,80.816,0.567,1966,2.8,high
12861,0.804,0.57,0.375,No,0.429,5,0.126,-14.205,Major,01-01-1988,0.0297,130.895,0.385,1988,3.2,low
10093,0.96,0.568,0.0175,No,0,8,0.197,-17.732,Major,05-12-2000,0.118,111.405,0.502,2000,3.3,average
6779,0.986,0.607,0.267,No,0.0391,0,0.202,-18.344,Major,25-06-1931,0.0623,123.605,0.824,1931,2.4,very low
15348,0.724,0.648,0.614,No,4.51E-06,10,0.102,-8.589,Minor,01-01-1995,0.0571,88.327,0.943,1995,5.7,average
2162,0.778,0.689,0.355,No,0,2,0.162,-11.585,Major,07-01-1991,0.0307,127.929,0.457,1991,3.7,average
15289,0.0148,0.752,0.874,No,0.849,0,0.0875,-5.375,Minor,10-06-2015,0.044,95.001,0.805,2015,3.5,very low
8803,0.227,0.799,0.562,Yes,0,1,0.0758,-6.561,Major,01-01-2021,0.269,129.955,0.442,2021,3.5,very low
1019,0.764,0.381,0.29,No,0,0,0.0817,-13.481,Major,01-11-1964,0.0324,136.215,0.424,1964,3.1,low
8034,0.000174,0.507,0.741,No,0,2,0.122,-4.265,Minor,27-05-2003,0.0337,109.996,0.346,2003,3.9,average
11583,0.38,0.866,0.813,No,0,11,0.0779,-4.063,Minor,20-04-2017,0.0554,121.998,0.969,2017,3.3,very high
12646,0.0606,0.348,0.972,No,0.000126,1,0.268,-4.874,Major,24-03-1979,0.172,145.596,0.48,1979,2.7,average
5152,0.931,0.266,0.112,No,0.824,3,0.253,-18.603,Major,01-01-1963,0.0385,104.262,0.158,1963,12.3,very low
15270,0.000674,0.251,0.954,No,0.000132,6,0.0975,-2.879,Major,04-03-2003,0.0691,191.059,0.264,2003,4.3,high
2031,0.964,0.374,0.202,No,9.88E-05,4,0.228,-15.94,Major,01-01-1946,0.057,107.321,0.248,1946,3.1,very low
960,0.968,0.341,0.186,No,8.53E-05,10,0.175,-18.805,Major,01-01-1952,0.0799,80.327,0.228,1952,7.5,very low
5650,0.927,0.318,0.145,No,0.516,2,0.106,-21.817,Minor,01-01-1946,0.0435,109.214,0.164,1946,9,very low
2448,0.117,0.916,0.301,Yes,0,2,0.089,-7.657,Major,31-07-2015,0.237,100.518,0.351,2015,3.2,high
4335,0.782,0.632,0.307,No,0.0386,11,0.103,-17.639,Minor,01-01-1965,0.0324,128.886,0.588,1965,2.9,very low
6985,0.34,0.536,0.825,No,1.79E-06,1,0.0992,-6.179,Minor,01-07-1994,0.0259,100.107,0.698,1994,3.6,low
5859,0.794,0.577,0.336,No,0,4,0.115,-13.608,Major,01-01-1985,0.0394,119.246,0.532,1985,4.3,low
8000,0.577,0.599,0.572,No,1.02E-05,2,0.184,-8.53,Minor,01-01-1955,0.0485,118.205,0.904,1955,5.4,very low
13389,0.883,0.291,0.223,No,2.43E-06,7,0.161,-16.748,Major,01-01-1947,0.0357,103.187,0.423,1947,4.2,very low
1121,0.959,0.532,0.0358,No,0.78,0,0.144,-18.644,Minor,01-01-1961,0.0406,112.589,0.283,1961,6.3,low
12909,0.35,0.939,0.305,No,0.000169,8,0.105,-10.952,Minor,29-03-2019,0.354,100.029,0.563,2019,3,high
10519,0.839,0.433,0.221,No,1.99E-06,7,0.207,-12.774,Minor,22-10-1976,0.0301,127.692,0.133,1976,3.8,average
5738,0.674,0.492,0.344,No,0.531,5,0.0933,-15.259,Major,03-10-2006,0.0259,86.485,0.247,2006,3.3,high
11432,0.883,0.398,0.173,No,0.119,9,0.158,-17.447,Minor,01-01-1976,0.0469,123.956,0.573,1976,3,average
3207,0.00765,0.491,0.932,No,0.519,7,0.0562,-4.379,Major,28-06-1985,0.0631,122.226,0.459,1985,4.2,average
9489,0.728,0.422,0.506,No,6.24E-05,9,0.0945,-12.187,Minor,03-02-1959,0.0498,160.672,0.699,1959,4.7,very low
2708,0.0882,0.659,0.701,No,0,9,0.0866,-4.107,Major,24-07-2020,0.164,91.97,0.623,2020,3,very high
11297,0.00455,0.211,0.882,No,0.0239,0,0.961,-9.423,Major,06-10-2017,0.337,90.741,0.422,2017,5,very low
6031,0.311,0.447,0.994,No,0.606,8,0.549,-1.63,Major,30-03-1999,0.198,109.059,0.234,1999,2.5,low
8788,0.81,0.597,0.29,No,0.000119,1,0.102,-14.119,Major,01-06-1968,0.0535,86.08,0.644,1968,3.7,low
6230,0.501,0.632,0.844,No,0.896,8,0.0892,-6.957,Major,01-01-1949,0.0626,135.18,0.712,1949,3.6,very low
6176,0.458,0.743,0.476,No,0.317,2,0.0691,-8.599,Minor,01-04-2008,0.0291,80.998,0.493,2008,4.2,average
13101,0.228,0.694,0.333,No,2.23E-06,1,0.304,-21.541,Major,23-12-1936,0.96,85.913,0.553,1936,2.3,very low
4886,0.436,0.555,0.604,No,1.73E-05,11,0.156,-8.792,Minor,01-07-1972,0.0441,100.152,0.731,1972,2.3,low
1504,0.628,0.467,0.445,No,0,0,0.0798,-7.155,Minor,01-01-2012,0.0448,128.399,0.344,2012,4.8,average
6704,0.0055,0.502,0.699,Yes,0,5,0.171,-5.528,Major,17-07-2015,0.0333,111.024,0.354,2015,3.1,high
4766,0.0194,0.935,0.454,Yes,0,1,0.0824,-7.509,Major,07-08-2020,0.375,133.073,0.357,2020,3.1,very high
14980,0.0189,0.489,0.755,No,2.29E-05,5,0.0812,-5.092,Major,08-11-2008,0.0708,104.239,0.624,2008,3.4,average
11036,0.862,0.381,0.154,No,0.0712,9,0.0788,-20.427,Minor,04-11-1970,0.0346,124.607,0.109,1970,4,low
6750,0.98,0.237,0.286,No,0.849,3,0.161,-17.026,Major,02-12-1946,0.0392,118.135,0.263,1946,2.8,very low
10941,0.0831,0.622,0.818,No,0,9,0.31,-6.784,Major,01-01-2003,0.0327,138.495,0.849,2003,3.5,high
3633,0.851,0.519,0.341,No,5.04E-05,0,0.117,-11.676,Minor,01-01-1958,0.0296,109.063,0.755,1958,2.5,low
12385,0.162,0.657,0.727,No,0.000836,6,0.344,-6.612,Major,15-05-1975,0.0349,120.526,0.865,1975,6.3,low
6587,0.884,0.61,0.365,No,4.79E-05,0,0.109,-10.725,Major,01-01-1962,0.0313,97.447,0.674,1962,2.4,very low
1143,0.971,0.602,0.316,No,0.0881,5,0.352,-9.93,Minor,12-03-1936,0.0307,109.972,0.824,1936,1.2,very low
16096,0.114,0.71,0.623,No,1.34E-05,0,0.0696,-7.298,Major,28-12-2010,0.0551,89.957,0.661,2010,3.4,very low
7282,0.27,0.552,0.616,No,0.00266,4,0.519,-9.832,Major,31-01-1990,0.0362,85.118,0.577,1990,2.5,average
10012,0.494,0.563,0.588,No,0,2,0.0971,-9.535,Major,01-01-1973,0.0356,103.513,0.962,1973,2.8,low
16150,0.0435,0.671,0.865,No,0.00559,7,0.237,-5.735,Major,17-06-2006,0.0472,120.011,0.865,2006,3.5,average
8675,0.663,0.248,0.349,No,0.85,9,0.173,-15.745,Minor,25-04-1969,0.0343,155.297,0.154,1969,2.5,low
11978,0.0188,0.432,0.938,No,0.00508,10,0.8,-8.499,Minor,03-03-1987,0.0561,109.9,0.427,1987,4.9,low
11960,0.719,0.467,0.459,No,0.00312,0,0.0944,-9.706,Minor,17-05-1965,0.0305,124.379,0.178,1965,8,average
10858,0.995,0.558,0.0832,No,0.905,4,0.0845,-21.476,Major,01-01-1947,0.053,80.833,0.413,1947,3.1,very low
15608,0.568,0.535,0.388,No,4.87E-06,9,0.152,-14.007,Minor,22-12-1969,0.0412,125.082,0.895,1969,1.8,low
9015,0.798,0.645,0.293,No,0.651,7,0.108,-7.271,Major,12-04-1960,0.0329,108.491,0.612,1960,3.3,low
9806,0.0273,0.487,0.759,Yes,0,11,0.165,-4.849,Major,01-01-2003,0.0405,80.958,0.227,2003,3.5,average
14304,0.0908,0.625,0.888,No,7.45E-06,2,0.0333,-5.512,Major,09-11-1976,0.0413,104.492,0.586,1976,3.8,low
7255,0.976,0.704,0.0122,No,0.875,8,0.0996,-19.993,Major,07-01-2021,0.0901,110.026,0.0386,2021,2.6,very low
2835,0.419,0.623,0.847,No,0.0325,1,0.171,-9.165,Minor,13-08-1956,0.0348,108.798,0.901,1956,2.7,very low
4180,0.698,0.694,0.417,No,0,2,0.119,-9.163,Major,01-01-1965,0.0325,127.291,0.481,1965,2.7,very low
1898,0.764,0.821,0.678,No,0,5,0.0654,-6.273,Minor,01-01-1951,0.127,121.816,0.965,1951,2.2,very low
4492,0.00448,0.78,0.748,Yes,0.000591,11,0.115,-7.394,Minor,01-08-2015,0.0352,125.974,0.0659,2015,2.8,high
15153,0.417,0.199,0.277,No,0.877,2,0.293,-12.633,Minor,01-01-1939,0.0302,95.73,0.253,1939,4.2,very low
2491,0.213,0.766,0.756,No,0,5,0.349,-5.861,Major,18-05-2018,0.132,94.027,0.716,2018,3.8,high
13361,0.615,0.743,0.631,No,0,5,0.355,-8.058,Major,19-12-1991,0.13,95.122,0.824,1991,2.8,average
705,0.755,0.407,0.47,No,0.0216,0,0.0976,-8.64,Major,08-06-1970,0.037,138.471,0.227,1970,3.1,average
4547,0.51,0.324,0.802,No,0.0022,9,0.0868,-5.912,Minor,01-01-2009,0.0673,79.669,0.296,2009,4.8,average
6863,0.366,0.736,0.257,No,5.70E-06,11,0.161,-23.058,Minor,23-12-1936,0.961,57.619,0.299,1936,2.2,very low
15933,0.124,0.656,0.241,No,0.902,4,0.231,-17.222,Minor,01-01-1969,0.0357,117.565,0.716,1969,2.2,low
1521,0.667,0.561,0.76,Yes,0,2,0.106,-7.194,Major,08-03-2019,0.264,163.938,0.317,2019,3.1,high
3947,0.00459,0.489,0.941,No,0.356,2,0.537,-7.549,Major,16-05-2000,0.0474,127.324,0.877,2000,6.8,low
10514,0.0945,0.781,0.721,Yes,0.391,5,0.104,-9.133,Minor,18-03-2017,0.0514,123.011,0.849,2017,4.2,high
4287,0.985,0.309,0.455,No,0.449,3,0.213,-11.296,Major,01-01-1930,0.0621,80.087,0.258,1930,3.2,very low
11370,0.0239,0.603,0.689,No,3.27E-06,0,0.33,-10.729,Major,17-10-1964,0.0304,99.088,0.761,1964,3.4,average
8974,0.989,0.19,0.213,No,0.058,9,0.17,-13.514,Major,26-11-1953,0.0345,84.933,0.0706,1953,2.3,very low
15569,0.00113,0.703,0.682,No,0.605,9,0.436,-4.739,Major,22-12-2014,0.0909,128.013,0.444,2014,6,very low
13472,0.385,0.464,0.727,No,0,3,0.135,-2.874,Major,01-01-1997,0.0373,86.235,0.805,1997,3.5,average
12383,0.389,0.764,0.676,Yes,0,11,0.215,-6.761,Minor,03-07-2020,0.0927,97.02,0.461,2020,3.3,high
14525,0.112,0.78,0.808,Yes,0,2,0.329,-5.175,Major,31-08-2018,0.484,79.982,0.642,2018,3.6,high
13775,0.992,0.536,0.201,No,0.668,1,0.308,-8.229,Minor,31-12-1934,0.112,132.176,0.688,1934,3.2,very low
15562,0.157,0.543,0.41,No,0,8,0.0996,-13.253,Major,01-03-1967,0.0268,95.363,0.817,1967,3.1,high
12699,0.0404,0.577,0.905,No,0,4,0.0685,-5.018,Minor,01-01-2005,0.114,80.974,0.288,2005,2,average
2666,0.0511,0.251,0.932,No,3.29E-05,4,0.642,-4.167,Minor,01-01-2000,0.159,165.253,0.229,2000,4.3,average
10511,0.307,0.556,0.517,No,0.00115,9,0.077,-8.769,Major,01-11-2005,0.0287,169.938,0.779,2005,4.2,average
2270,0.0942,0.532,0.433,No,0.0121,3,0.142,-9.423,Major,08-08-2002,0.0278,140.666,0.0395,2002,5.5,average
10668,0.988,0.566,0.26,No,0.817,4,0.132,-17.251,Minor,01-01-1951,0.0439,111.067,0.174,1951,4.3,very low
12939,0.673,0.625,0.89,No,0,9,0.162,-3.406,Major,02-01-2014,0.291,91.381,0.82,2014,2.6,very low
2724,0.0625,0.628,0.737,No,0,7,0.0777,-4.437,Major,04-12-2015,0.041,91.507,0.592,2015,3.1,high
627,0.307,0.389,0.407,No,0.00435,2,0.389,-10.444,Major,26-10-1981,0.0292,74.873,0.311,1981,2.7,low
15775,0.829,0.589,0.47,No,4.15E-06,7,0.224,-9.722,Minor,01-05-1960,0.0297,117.866,0.614,1960,2.7,very low
7515,0.68,0.26,0.151,No,0.000109,8,0.0982,-14.786,Major,01-01-1960,0.0306,57.685,0.168,1960,3.9,very low
15014,0.631,0.69,0.215,No,0,1,0.19,-18.181,Major,01-01-1935,0.955,103.373,0.382,1935,5.1,very low
11673,0.644,0.337,0.375,No,0.0232,5,0.362,-12.868,Major,25-09-2015,0.0302,108.716,0.473,2015,3.2,very low
1707,0.268,0.624,0.695,No,0.00795,11,0.0954,-9.516,Major,01-01-1995,0.0442,172.627,0.942,1995,2.8,average
12434,0.0238,0.825,0.683,Yes,0.00139,0,0.135,-7.565,Major,25-07-1995,0.194,140.17,0.595,1995,5.1,average
9296,0.976,0.329,0.0794,No,0.00169,11,0.0921,-21.259,Major,01-01-1984,0.0335,71.252,0.0376,1984,0.9,low
15602,0.932,0.553,0.151,No,0.81,2,0.148,-19.475,Major,01-01-1937,0.0479,78.326,0.445,1937,9.4,very low
1549,0.604,0.459,0.575,No,0,3,0.0885,-4.858,Major,19-11-2019,0.0573,111.881,0.183,2019,3.6,very high
4040,0.694,0.501,0.508,No,0,0,0.108,-7.306,Major,01-01-1983,0.0277,109.408,0.276,1983,4.7,average
15966,0.593,0.616,0.67,No,0,7,0.0945,-8.709,Major,04-03-1957,0.0305,124.309,0.926,1957,2.2,low
15156,0.00091,0.504,0.961,No,3.04E-05,7,0.417,-4.697,Major,26-10-2007,0.0799,150.01,0.36,2007,4.2,average
13617,0.187,0.581,0.792,No,3.22E-05,6,0.118,-4.898,Minor,01-01-1984,0.0299,102.335,0.532,1984,4.2,low
11650,0.736,0.735,0.311,No,8.52E-06,0,0.343,-12.122,Major,01-01-1948,0.0826,103.832,0.667,1948,2.4,very low
10695,0.0132,0.719,0.804,No,3.02E-06,10,0.139,-4.581,Major,12-03-2012,0.0355,119.999,0.605,2012,3.8,high
5941,0.732,0.442,0.391,No,0.0814,9,0.168,-22.319,Minor,01-01-1989,0.0316,155.882,0.729,1989,2.9,low
15499,0.213,0.555,0.559,No,2.69E-06,7,0.0774,-5.603,Major,29-09-1998,0.0242,137.862,0.267,1998,5,average
7920,0.000647,0.672,0.839,No,0.299,2,0.093,-5.513,Major,23-12-2020,0.0592,139.969,0.599,2020,4.1,very low
5913,0.197,0.888,0.562,No,1.26E-05,5,0.077,-6.684,Major,01-01-1969,0.0516,126.792,0.842,1969,3.8,low
1654,0.994,0.866,0.373,No,0.108,2,0.127,-15.287,Minor,01-01-1930,0.2,112.743,0.95,1930,3,very low
14201,0.9,0.159,0.136,No,0.946,0,0.113,-23.234,Major,01-01-1990,0.0389,86.878,0.0806,1990,2,low
4141,0.961,0.611,0.247,No,2.74E-06,7,0.218,-9.038,Major,01-01-1960,0.0419,112.239,0.484,1960,2.9,high
124,0.193,0.776,0.762,Yes,0,0,0.18,-4.356,Major,18-12-2015,0.216,120.039,0.678,2015,3.9,high
8373,0.296,0.752,0.593,No,0.000196,7,0.168,-13.673,Major,12-11-1984,0.0367,133.266,0.834,1984,3.9,average
9443,0.992,0.376,0.0696,No,0.76,10,0.101,-19.733,Major,01-01-1999,0.0299,92.235,0.208,1999,3.1,low
3269,0.0725,0.849,0.648,Yes,0.00592,7,0.0984,-6.188,Major,20-11-2015,0.0832,106.075,0.196,2015,1.9,high
2493,0.995,0.349,0.589,No,0.775,0,0.428,-10.859,Minor,02-05-1937,0.307,91.766,0.546,1937,4.2,very low
6794,0.00154,0.352,0.771,No,0.00322,2,0.183,-9.224,Major,01-01-1989,0.0371,103.713,0.251,1989,5.4,low
13849,0.652,0.652,0.254,No,0.648,11,0.108,-19.522,Minor,01-01-1979,0.0562,125.391,0.813,1979,4,low
9610,0.979,0.551,0.0488,No,0.0462,10,0.105,-16.899,Minor,01-01-1959,0.0454,105.374,0.411,1959,4.6,low
11116,0.00253,0.861,0.555,Yes,0.908,0,0.0979,-9.263,Major,12-04-2019,0.0628,121.992,0.356,2019,7.3,very low
3821,0.141,0.623,0.853,No,0,4,0.143,-5.356,Major,01-01-2002,0.0472,106.098,0.782,2002,3.3,average
5819,0.0523,0.598,0.599,No,3.28E-06,10,0.0997,-9.304,Major,09-03-2018,0.0702,181.946,0.892,2018,2.6,very low
10942,0.412,0.562,0.561,No,1.98E-05,11,0.0917,-10.954,Minor,01-01-1972,0.0343,113.911,0.666,1972,6.6,average
3700,0.0966,0.57,0.662,No,0,8,0.161,-3.872,Major,12-11-2013,0.0363,94.948,0.856,2013,3.6,average
12871,0.6,0.731,0.779,No,1.74E-06,11,0.312,-5.884,Minor,01-01-1996,0.0658,112.2,0.817,1996,3.3,average
3222,0.926,0.124,0.143,No,0.542,3,0.115,-15.743,Major,01-01-1963,0.0452,62.69,0.139,1963,3.7,very low
9585,0.874,0.621,0.204,No,0,7,0.107,-8.968,Major,30-10-2001,0.0346,92.842,0.22,2001,4.6,average
10758,0.111,0.815,0.808,No,0.00222,9,0.0784,-11.766,Minor,31-03-1987,0.0485,120.006,0.734,1987,5.2,low
12002,0.334,0.732,0.723,No,9.34E-05,10,0.194,-6.659,Major,01-01-1997,0.0307,110.173,0.731,1997,3.7,low
11569,0.634,0.502,0.485,No,0,8,0.0847,-6.604,Major,22-07-1998,0.0574,200,0.968,1998,2.3,low
687,0.00818,0.944,0.613,Yes,0,10,0.0893,-5.999,Minor,23-08-2019,0.291,120.102,0.328,2019,2.8,high
3687,0.539,0.595,0.503,No,0,2,0.113,-10.075,Major,01-01-1977,0.0344,126.848,0.324,1977,3.9,average
14206,0.68,0.766,0.336,No,0.00357,4,0.251,-15.641,Major,01-07-1989,0.0291,106.053,0.487,1989,3.1,average
1170,0.71,0.567,0.309,No,0.00676,7,0.101,-14.102,Major,25-04-2000,0.0346,126.351,0.35,2000,6.5,average
9931,0.696,0.292,0.62,No,0.851,3,0.855,-14.622,Major,08-09-1954,0.308,137.124,0.35,1954,4.2,very low
9126,0.335,0.611,0.476,No,0.392,7,0.102,-13.985,Major,20-01-2021,0.0316,124.019,0.246,2021,3.4,very low
5553,0.228,0.382,0.879,No,0,7,0.408,-7.584,Major,01-01-1963,0.0642,143.741,0.559,1963,2.3,high
4889,0.284,0.807,0.632,No,0.668,7,0.0364,-11.925,Major,24-06-1975,0.0524,108.622,0.964,1975,4.1,low
10072,0.822,0.575,0.395,No,0.735,4,0.218,-12.788,Minor,22-01-1961,0.042,113.711,0.67,1961,1.9,very low
251,0.112,0.514,0.836,No,0,5,0.0878,-3.663,Major,24-02-2017,0.0381,143.888,0.501,2017,4.4,high
89,0.825,0.573,0.226,No,4.40E-06,2,0.15,-14.767,Major,11-08-1974,0.082,131.692,0.366,1974,4.2,average
6700,0.0261,0.759,0.675,No,0.0341,3,0.431,-14.366,Minor,01-01-1984,0.0422,127.522,0.866,1984,9.1,average
1137,0.679,0.459,0.559,No,0.908,7,0.341,-10.233,Minor,01-01-1963,0.0301,77.872,0.891,1963,2.7,average
14696,0.932,0.612,0.28,No,0,0,0.088,-8.648,Major,07-12-2012,0.0434,72.795,0.387,2012,3.6,very high
9439,0.00237,0.634,0.848,Yes,0,1,0.0681,-3.843,Minor,08-03-2011,0.047,105.055,0.647,2011,3.5,high
818,0.0137,0.49,0.798,No,0,6,0.0627,-3.66,Major,27-02-2015,0.0489,149.109,0.479,2015,3.3,high
11733,0.000129,0.325,0.929,No,2.22E-06,11,0.184,-5.625,Minor,26-09-1991,0.0695,133.358,0.198,1991,3.7,high
4685,0.0537,0.715,0.162,Yes,8.43E-06,2,0.328,-22.775,Major,01-01-1945,0.869,123.127,0.78,1945,1.6,very low
14966,0.296,0.642,0.574,No,0,2,0.115,-7.141,Major,01-01-1995,0.0236,96.886,0.401,1995,4.5,high
1353,0.1,0.688,0.568,No,0.00162,0,0.119,-8.74,Major,18-06-1982,0.0279,124.515,0.384,1982,3.3,low
6669,0.0808,0.614,0.84,No,0.0334,3,0.397,-7.006,Major,08-11-1974,0.03,126.346,0.961,1974,1.8,low
13836,0.925,0.65,0.602,No,0.0369,9,0.0999,-9.956,Major,24-07-1959,0.0376,112.724,0.914,1959,2,low
12519,0.692,0.7,0.238,No,1.27E-05,4,0.296,-19.86,Minor,01-01-1975,0.0656,111.044,0.453,1975,3.6,low
8115,0.13,0.477,0.982,No,0.372,2,0.928,-3.343,Major,01-06-1982,0.0945,137.204,0.549,1982,4.3,low
3800,0.44,0.685,0.527,No,0,11,0.1,-5.515,Major,22-01-2021,0.0318,107.037,0.166,2021,3.4,very low
11934,0.0107,0.415,0.853,No,0.000499,7,0.536,-11.098,Major,01-01-1981,0.038,148.494,0.302,1981,3.3,average
4111,0.295,0.493,0.701,No,0.217,2,0.949,-9.329,Major,01-12-1976,0.0331,112.758,0.593,1976,3.4,low
4805,0.611,0.405,0.176,No,0.15,8,0.0562,-15.245,Major,17-04-1977,0.0312,104.527,0.153,1977,6.8,low
947,0.964,0.567,0.256,No,0.866,2,0.114,-20.029,Major,01-01-1947,0.0412,105.05,0.747,1947,2.9,very low
9845,0.0292,0.844,0.751,Yes,1.71E-05,6,0.499,-6.5,Major,31-01-2012,0.223,129.985,0.514,2012,4.7,high
3105,0.185,0.783,0.727,No,2.46E-05,6,0.0626,-3.454,Minor,21-08-2020,0.389,180.067,0.558,2020,3.3,very high
4992,0.963,0.452,0.195,No,0.726,5,0.0931,-15.35,Major,01-01-1978,0.0398,81.485,0.611,1978,2,low
15174,0.13,0.825,0.553,No,0.211,6,0.0401,-9.673,Minor,01-01-1979,0.0936,85.969,0.906,1979,3.5,low
2456,0.648,0.749,0.398,Yes,1.26E-06,5,0.115,-7.44,Minor,24-02-2017,0.171,80.032,0.0859,2017,3.8,high
6741,0.436,0.565,0.329,No,0,10,0.29,-12.222,Minor,01-01-1961,0.0475,79.054,0.702,1961,2,average
6516,0.128,0.707,0.923,No,0.000437,11,0.273,-3.957,Major,16-05-2000,0.0521,108.049,0.842,2000,3.4,high
6001,0.0263,0.474,0.681,No,4.27E-05,4,0.0972,-3.473,Minor,15-05-2020,0.038,121.96,0.0384,2020,4.7,high
11620,1.34E-06,0.285,0.93,No,0.988,0,0.518,-7.939,Major,01-01-1996,0.0752,80.436,0.0341,1996,8.7,average
14379,0.26,0.903,0.327,Yes,0.011,1,0.108,-9.727,Major,12-01-2020,0.0877,100.008,0.274,2020,1.8,high
280,0.098,0.594,0.147,No,4.34E-05,3,0.117,-15.332,Major,01-01-1985,0.0299,132.812,0.293,1985,4.4,low
1046,0.0344,0.826,0.572,No,0,0,0.0772,-5.981,Major,22-11-2005,0.051,135.379,0.799,2005,3.7,average
5135,0.728,0.646,0.6,No,9.34E-06,5,0.0908,-12.167,Major,01-01-1975,0.0398,117.312,0.842,1975,2.3,low
15455,0.908,0.407,0.227,No,1.33E-06,0,0.16,-10.486,Minor,24-07-1974,0.0409,136.037,0.153,1974,4,low
14570,0.00184,0.641,0.775,No,0.177,9,0.0948,-6.419,Major,15-07-1983,0.0498,126.174,0.854,1983,4.7,average
12463,0.33,0.253,0.888,No,0.000128,7,0.411,-9.301,Major,15-07-1966,0.124,167.123,0.638,1966,1.8,low
4529,0.915,0.442,0.0534,No,0,10,0.106,-15.86,Major,01-01-1958,0.0365,99.428,0.171,1958,4.9,very low
14462,0.316,0.755,0.578,Yes,0,0,0.25,-8.932,Minor,08-05-2020,0.145,94.148,0.581,2020,2.9,very high
1651,0.0326,0.545,0.805,No,0,0,0.781,-5.792,Major,17-03-2014,0.0491,110.008,0.727,2014,3.7,average
9323,0.533,0.646,0.62,No,0.024,1,0.148,-8.468,Minor,05-12-1969,0.032,118.579,0.515,1969,4.5,average
488,0.108,0.644,0.951,No,0.0172,7,0.657,-9.867,Major,13-03-1989,0.0406,128.091,0.971,1989,4,low
2005,0.234,0.574,0.512,No,0,5,0.0946,-6.664,Minor,15-03-2013,0.0503,76.899,0.512,2013,8.1,very high
11334,0.685,0.26,0.0913,No,0.8,9,0.0828,-20.67,Major,01-01-1990,0.0508,143.728,0.0336,1990,5.7,low
5158,0.994,0.381,0.164,No,0.9,11,0.106,-20.636,Major,01-01-1951,0.0444,80.123,0.483,1951,1.5,very low
2832,0.89,0.273,0.177,No,0.908,0,0.116,-15.528,Major,01-01-1998,0.0355,112.718,0.163,1998,5.2,average
7501,0.99,0.543,0.196,No,0.000189,3,0.295,-9.814,Minor,31-12-1946,0.0754,125.297,0.556,1946,3.4,very low
11926,0.688,0.662,0.748,No,8.43E-06,5,0.0841,-3.041,Minor,01-01-2003,0.268,82.331,0.535,2003,4,high
2646,0.248,0.469,0.278,No,0.000126,3,0.133,-16.311,Minor,23-09-1980,0.028,169.735,0.331,1980,3.9,high
11955,0.281,0.857,0.427,Yes,0,8,0.108,-8.638,Major,11-10-2019,0.112,130.033,0.366,2019,2.7,high
12594,0.986,0.421,0.302,No,0.000409,10,0.544,-16.609,Major,01-01-1925,0.16,80.715,0.756,1925,3.5,very low
10725,0.048,0.353,0.468,No,0.000153,7,0.0987,-15.002,Major,01-01-1987,0.0623,187.206,0.473,1987,5.3,average
8376,0.743,0.518,0.218,No,1.77E-06,2,0.163,-12.142,Major,01-07-1961,0.0342,121.104,0.522,1961,2.5,very low
79,0.0622,0.715,0.639,No,0,5,0.157,-5.017,Minor,14-12-2018,0.0752,149.996,0.151,2018,3.4,high
9055,0.0825,0.633,0.147,Yes,5.00E-05,1,0.067,-22.428,Major,01-01-1945,0.949,81.826,0.567,1945,1.9,very low
12791,0.00295,0.371,0.695,No,0.000112,9,0.155,-8.559,Major,11-03-1970,0.0325,142.066,0.707,1970,2.4,low
9734,0.68,0.736,0.559,No,4.03E-05,7,0.099,-8.408,Major,01-01-1988,0.0643,94.295,0.88,1988,2.9,low
6949,0.298,0.703,0.728,No,1.87E-06,7,0.143,-8.384,Major,20-11-1986,0.0311,131.963,0.677,1986,3.9,average
6432,0.33,0.656,0.851,No,0.00315,1,0.23,-9.588,Major,01-01-1980,0.101,184.598,0.848,1980,3.5,low
12602,0.239,0.603,0.852,No,2.97E-06,0,0.0901,-6.825,Major,29-06-1985,0.15,76.258,0.78,1985,3.9,low
1117,0.224,0.728,0.598,No,0.142,9,0.0988,-10.251,Minor,11-07-1975,0.0284,129.516,0.797,1975,4.2,average
13345,0.952,0.455,0.179,No,0.00056,1,0.106,-12.938,Major,17-09-2013,0.0389,73.698,0.12,2013,3.3,average
15278,0.994,0.419,0.338,No,0.942,2,0.62,-18.789,Minor,01-01-1945,0.0353,159.202,0.837,1945,0.4,very low
2439,0.813,0.503,0.119,No,0,9,0.102,-15.536,Major,01-09-1968,0.0687,129.912,0.348,1968,4.4,low
13199,0.243,0.619,0.876,No,0,0,0.0752,-3.347,Major,27-09-2005,0.0438,111.847,0.778,2005,2.5,average
1727,0.803,0.196,0.0354,No,0.78,4,0.112,-25.553,Minor,01-01-1963,0.0394,139.558,0.0383,1963,7.9,low
